DateTime,AddedIPs,RemovedIPs
1440151607,1,0
1440414397,1,1
1440425210,1,0
1440439599,0,1
1440464796,1,0
1440497198,1,0
1440590812,1,0
1440630386,0,1
1440702416,0,1
1440720418,1,0
1440781591,0,1
1440896793,1,0
1440968795,1,0
1441019210,1,0
1441044399,1,0
1441123566,0,1
1441289189,1,0
1441465592,1,0
1441562786,1,0
1441667415,1,0
1441771587,1,0
1441789584,0,1
1441983985,1,1
1442239578,0,2
1442333187,0,1
1442397992,1,0
1442408809,1,0
1442419584,2,0
1442487985,1,0
1442509646,1,0
1442523985,1,0
1442822909,1,0
1442955989,1,0
1443200781,1,0
1443272798,1,0
1443290791,1,0
1443308767,1,0
1443438381,1,0
1443470802,0,2
1443560797,1,0
1443881182,1,0
1444154787,1,0
1444244793,1,0
1444270116,1,0
1444287976,1,0
1444496811,1,0
1444586774,1,0
1444604780,0,1
1444655184,0,1
1444802784,1,0
1444856790,0,1
1444903577,1,0
1445278025,1,1
1445353582,0,1
1445360781,1,0
1445443564,0,1
1445468778,1,0
1445875722,0,1
1446056063,0,1
1446170849,0,1
1446826007,0,1
1447164388,0,1
1447481202,0,1
1448316383,0,1
1448661973,0,1
1448978784,0,1
1450120026,0,1
1450436776,0,1
1451401581,0,1
1451487971,0,1
1452611185,0,1
1453154809,0,1
1453305990,0,1
1453820800,0,1
1454447179,0,1
1454619993,0,1
1454961994,0,1
1456222002,0,1
1457460432,0,1
1458306402,0,1
1458749225,0,1
1459944410,0,1
1459948006,0,1
1460034410,0,1
1461751606,0,1
1463418408,0,1
1463573221,0,1
1464102480,0,2
1465564020,0,1
1467749220,0,1
1468019230,0,1
1468955244,0,1
1469624832,0,1
1471446699,0,1
1472227957,0,1
1472652906,0,1
1473383267,1,0
1473390479,1,0
1473433839,1,0
1473440886,1,0
1473455394,1,0
1473502066,1,0
1473520173,2,0
1473523667,1,0
1473566974,2,0
1473581260,1,0
1473599262,1,0
1473606468,4,0
1473613842,1,0
1473703884,1,0
1473736320,1,0
1473739835,1,0
1473743386,3,0
1473815842,1,0
1473826145,1,0
1473844553,0,1
1473919932,1,0
1473930640,3,0
1473980992,2,0
1473995628,1,0
1474052664,1,0
1474063714,1,0
1474085432,1,0
1474117999,1,0
1474139437,1,0
1474211547,1,0
1474225905,1,0
1474229369,2,0
1474258076,2,0
1474301357,1,0
1474305185,1,0
1474395074,1,0
1474452941,1,0
1474478048,2,0
1474495858,1,0
1474549809,1,0
1474586144,0,1
1474643098,0,1
1474650988,1,1
1474654087,1,0
1474690371,1,0
1474736886,4,0
1474744269,3,0
1474747848,1,0
1474816298,7,0
1474827020,5,0
1474837845,1,0
1474848662,1,0
1474852071,1,0
1474895445,1,0
1474906316,1,1
1474967496,1,0
1475003666,2,1
1475050288,1,0
1475186961,2,0
1475262846,1,0
1475298680,1,0
1475320467,1,0
1475338253,1,0
1475356339,2,0
1475381499,1,0
1475468070,1,0
1475493025,1,0
1475511680,1,0
1475518369,2,0
1475597616,1,0
1475673142,0,2
1475763047,0,1
1475864829,1,0
1475946686,1,0
1475953898,1,0
1475975293,1,0
1475997122,1,0
